city,price,location,beds,baths,size,title,price_pkr,size_marla,neighbourhood,area,price_per_marla
islamabad,4.5 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",5.0,6.0,8 Marla,8 Marla ( 30*60 in Block A) Brand New House. House Available For Sale in Faisal Town F-18 Islamabad,45000000.0,8.0,Faisal Town Phase 1 - Block A,Faisal Town Phase 1,5625000.0
islamabad,9.4 Crore,"G-9, Islamabad",6.0,6.0,14.2 Marla,Buying A House In G-9?,94000000.0,14.2,G-9,Islamabad,6619718.31
islamabad,9.6 Crore,"DHA Defence Phase 2, DHA Defence",5.0,5.0,1 Kanal,Luxury Designer House Near Family Park For Sale,96000000.0,20.0,DHA Defence Phase 2,DHA Defence,4800000.0
islamabad,3.2 Crore,"G-15, Islamabad",5.0,6.0,8 Marla,07 Marla Use House For Sale,32000000.0,8.0,G-15,Islamabad,4000000.0
islamabad,35 Crore,"Gulberg Greens - Block A, Gulberg Greens",9.0,7.0,4 Kanal,Farm House For Sale 4 Kanal,350000000.0,80.0,Gulberg Greens - Block A,Gulberg Greens,4375000.0
islamabad,30 Crore,"F-10, Islamabad",5.0,5.0,1 Kanal,Brand New House is For Sale in F-10,300000000.0,20.0,F-10,Islamabad,15000000.0
islamabad,92 Lakh,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",2.0,2.0,4.7 Marla,"I Am Direct Owner Of Apartment , Direct And Transparent Deal Insha Allah 2 Bed Apartment On 3rd Floor Available For Sale. In Red Sun CBC Plaza. Faisal Town F-18 Block A Islamabad.",9200000.0,4.7,Faisal Town Phase 1 - Block A,Faisal Town Phase 1,1957446.81
islamabad,1.06 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",2.0,2.0,5.6 Marla,DIRECT OWNER 2 Bed Corner Apartment on 4rth Floor Available For Sale In Red Sun CBC Plaza Faisal Town F-18 Block A Islamabad.,10600000.0,5.6,Faisal Town Phase 1 - Block A,Faisal Town Phase 1,1892857.14
islamabad,6.4 Crore,"G-13, Islamabad",6.0,7.0,7 Marla,G-13 30*60 Brand New House For Sale Very Beautiful,64000000.0,7.0,G-13,Islamabad,9142857.14
islamabad,3.9 Crore,"Diplomatic Enclave, Islamabad",2.0,3.0,5.3 Marla,Lower Ground Apartment In Diplomatic Enclave,39000000.0,5.3,Diplomatic Enclave,Islamabad,7358490.57
islamabad,11.8 Crore,"G-13, Islamabad",8.0,7.0,14 Marla,Luxury 40*80 Corner Brand New House For Sale G-13 Prime Location,118000000.0,14.0,G-13,Islamabad,8428571.43
islamabad,4.25 Crore,"G-13/1, G-13",4.0,5.0,4 Marla,"G-13/1 25*40 Brand New Luxury House For Sale Sun Face, Family Park, Masjid, Markaz, Metro Station, Patrol Pump And Water Filter",42500000.0,4.0,G-13/1,G-13,10625000.0
islamabad,6.8 Crore,"G-13, Islamabad",6.0,7.0,8 Marla,"G-13 30*60 Brand New Luxury House For Sale Very Beautiful Masjid, Market, Street One Said park",68000000.0,8.0,G-13,Islamabad,8500000.0
islamabad,3.25 Crore,"G-13/1, G-13",4.0,4.0,4 Marla,"G-13/1 25*40 Used House For Sale Park, Markaz, Masjid, Matro Station, And Water Filter",32500000.0,4.0,G-13/1,G-13,8125000.0
islamabad,5.35 Crore,"G-13/1, G-13",6.0,7.0,4 Marla,"G-13/1 25*40 Brand New Proper Corner Triple Story Full Basement With Extra Land House For Sale Masjid, Park, Market, Filter Water, School And Play Ground",53500000.0,4.0,G-13/1,G-13,13375000.0
islamabad,6.2 Crore,"G-13, Islamabad",6.0,7.0,7 Marla,30*60 Brand New Sun Face House For Sale Park,62000000.0,7.0,G-13,Islamabad,8857142.86
islamabad,9.8 Crore,"G-13/4, G-13",7.0,7.0,10 Marla,DESIGNER HOUSE 37by70 FOR SALE,98000000.0,10.0,G-13/4,G-13,9800000.0
islamabad,4.25 Crore,"Mumtaz City, Islamabad",5.0,6.0,10 Marla,10 Marla Main Double Road House For Sale In Mumtaz City-1,42500000.0,10.0,Mumtaz City,Islamabad,4250000.0
islamabad,23 Crore,"F-7, Islamabad",4.0,5.0,1 Kanal,Perfect 500 Square Yards House In F-7 For Sale,230000000.0,20.0,F-7,Islamabad,11500000.0
islamabad,58 Crore,"F-7, Islamabad",6.0,7.0,1.3 Kanal,Six Months Time - Ultra-Modern Brand-New Villa Is For SALE,580000000.0,26.0,F-7,Islamabad,22307692.31
islamabad,36 Crore,"F-8, Islamabad",5.0,6.0,2 Kanal,Best Opportunity For Investment | House Is For Sale,360000000.0,40.0,F-8,Islamabad,9000000.0
islamabad,3.5 Crore,"Jinnah Gardens, FECHS",5.0,7.0,7 Marla,Jinah Garden CDA Approved 7 Marla Brand New House For Sale,35000000.0,7.0,Jinnah Gardens,FECHS,5000000.0
islamabad,2.6 Crore,"Jinnah Gardens, FECHS",5.0,7.0,5 Marla,Jinnah Garden 5.5 Marla Double Story Brand New House For Sale Non Lop,26000000.0,5.0,Jinnah Gardens,FECHS,5200000.0
islamabad,1.25 Arab,"Gulberg Greens, Gulberg",10.0,6.0,10 Kanal,"CORNER. Farm House Gulberg Greens, Islamabad Fully Furnished With All Furniture, Appliances",1250000000.0,200.0,Gulberg Greens,Gulberg,6250000.0
islamabad,4.75 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,6.0,10 Marla,Beautiful Brand New House Available For Sale Just 1 Mint Drive From Main Gate,47500000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,4750000.0
islamabad,2.35 Crore,"Bahria Enclave - Sector N, Bahria Enclave",3.0,5.0,5 Marla,5 Marla Beautiful House Available For Sale Most Populated Sector In Bahria Enclave Islamabad!,23500000.0,5.0,Bahria Enclave - Sector N,Bahria Enclave,4700000.0
islamabad,9.5 Crore,"DHA Defence Phase 2, DHA Defence",6.0,6.0,1 Kanal,Spanish Designer House For Sale,95000000.0,20.0,DHA Defence Phase 2,DHA Defence,4750000.0
islamabad,16.5 Crore,"DHA Defence Phase 2, DHA Defence",6.0,6.0,2 Kanal,Most Beautiful Designer 40 Marla House For Sale,165000000.0,40.0,DHA Defence Phase 2,DHA Defence,4125000.0
islamabad,26 Crore,"F-10/1, F-10",9.0,6.0,1 Kanal,Brand New House Size 1 Kanal Sun Face,260000000.0,20.0,F-10/1,F-10,13000000.0
islamabad,28.5 Crore,"F-11/2, F-11",9.0,7.0,1 Kanal,F-11 Luxury Corner House With Huge Extra Land,285000000.0,20.0,F-11/2,F-11,14250000.0
islamabad,2.3 Crore,"Faisal Hills - Block B, Faisal Hills",4.0,4.0,5 Marla,Premium Designer Villas in Faisal Hills Book Now on Easy Installments,23000000.0,5.0,Faisal Hills - Block B,Faisal Hills,4600000.0
islamabad,4 Crore,"Multi Residencia & Orchards, Islamabad",2.0,3.0,5 Kanal,5 Kanal Farm House Available For Sale In Multi Orchard Islamabad,40000000.0,100.0,Multi Residencia & Orchards,Islamabad,400000.0
islamabad,8.1 Crore,"G-13/3, G-13",6.0,6.0,10 Marla,10 Marla Brand New Double Unit House. Available For Sale In G-13/3 Islamabad.,81000000.0,10.0,G-13/3,G-13,8100000.0
islamabad,3.5 Crore,"G-14/2, G-14",4.0,5.0,4 Marla,Brand 4 Marla Luxury House For Sale In G-14 Islamabad,35000000.0,4.0,G-14/2,G-14,8750000.0
islamabad,3.6 Crore,"Park View City, Islamabad",4.0,4.0,5 Marla,Brand New House !,36000000.0,5.0,Park View City,Islamabad,7200000.0
islamabad,1.9 Crore,"Bani Gala, Islamabad",4.0,4.0,5 Marla,5 Marla Double Storey House In Imran Khan Chowk North Bani gala For Seal.,19000000.0,5.0,Bani Gala,Islamabad,3800000.0
islamabad,12.5 Crore,"Bani Gala, Islamabad",5.0,5.0,2.2 Kanal,44 Marla Double Storey House For Seal In Bani Gala,125000000.0,44.0,Bani Gala,Islamabad,2840909.09
islamabad,4.25 Crore,"I-14, Islamabad",5.0,6.0,7 Marla,New House For Sale,42500000.0,7.0,I-14,Islamabad,6071428.57
islamabad,2.32 Crore,"Mumtaz City, Islamabad",3.0,3.0,7.3 Marla,3-Bedroom Apartment by Well-Known Developer Mumtaz City,23200000.0,7.3,Mumtaz City,Islamabad,3178082.19
islamabad,3.25 Crore,"G-13/1, G-13",4.0,4.0,4 Marla,25*40 4 Marla House For Sale In G-13 Islamabad,32500000.0,4.0,G-13/1,G-13,8125000.0
islamabad,4.3 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",6.0,5.0,7 Marla,7 Marla Brand New House for Sale in B-17 Islamabad,43000000.0,7.0,MPCHS - Block E,MPCHS - Multi Gardens,6142857.14
islamabad,62 Crore,"F-8, Islamabad",6.0,7.0,1.8 Kanal,Modern Luxurious Home with Resort-Style Amenities,620000000.0,36.0,F-8,Islamabad,17222222.22
islamabad,4.95 Crore,"Top City 1, Islamabad",5.0,6.0,10 Marla,Designer 10 Marla House For Sale,49500000.0,10.0,Top City 1,Islamabad,4950000.0
islamabad,2.28 Crore,"MPCHS - Multi Gardens, B-17",4.0,4.0,5 Marla,5 Marla House For Sale in FMC - B17 Islamabad .,22799999.999999996,5.0,MPCHS - Multi Gardens,B-17,4560000.0
islamabad,11.3 Crore,"DHA Phase 2 - Sector B, DHA Defence Phase 2",5.0,6.0,1 Kanal,Brand New House Fully Furnished For Sale Park Face Prime Location. . . . !,113000000.0,20.0,DHA Phase 2 - Sector B,DHA Defence Phase 2,5650000.0
islamabad,12.8 Crore,"G-13/2, G-13",10.0,7.0,14.2 Marla,40x80 Brand New Luxury Full House Is Available For Sale On Investor Rate In G-13/2,128000000.0,14.2,G-13/2,G-13,9014084.51
islamabad,5.25 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,6.0,10 Marla,Owner Built 10 Marla Beautiful Brand New & Modern Design Solid Construction House Available For Sale!!,52500000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,5250000.0
islamabad,5.3 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,6.0,10 Marla,10 Marla Brand New Owner Built House Available For Sale Just 1 Mnt Drive From The Main Gate!!,53000000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,5300000.0
islamabad,75 Lakh,"Top City 1, Islamabad",1.0,1.0,1.8 Marla,Studio Apartment For Sale In Top City-1 Islamabad,7500000.0,1.8,Top City 1,Islamabad,4166666.67
islamabad,78 Lakh,"Top City 1, Islamabad",1.0,1.0,2.2 Marla,Studio Apartment For Sale In Topvity-1 Islamabad,7800000.0,2.2,Top City 1,Islamabad,3545454.55
islamabad,59 Lakh,"Top City 1, Islamabad",1.0,1.0,2.4 Marla,1 Bed Luxury Apartment Available For Sale On 4.5 Years Instalment Plan In Top City 1 Islamabad,5900000.0,2.4,Top City 1,Islamabad,2458333.33
islamabad,14.8 Crore,"DHA Defence Phase 2, DHA Defence",8.0,6.0,1.2 Kanal,Corner Park Facing House For Sale Near Central Park,148000000.0,24.0,DHA Defence Phase 2,DHA Defence,6166666.67
islamabad,2.25 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",3.0,5.0,5 Marla,5 Marla (25x50) Hybrid House For sale in Block F MPCHS MULTI GARDEN B17 ISLAMABAD,22500000.0,5.0,MPCHS - Block F,MPCHS - Multi Gardens,4500000.0
islamabad,2.3 Crore,"Faisal Hills, Islamabad",4.0,4.0,5 Marla,Designer Villas On Installments In Faisal Hills 5 Marla,23000000.0,5.0,Faisal Hills,Islamabad,4600000.0
islamabad,58 Lakh,"G-15, Islamabad",2.0,2.0,3.3 Marla,2 Bed Luxury Corner Apartment For Sale In G-15 JKCHS Islamabad,5800000.0,3.3,G-15,Islamabad,1757575.76
islamabad,2.5 Crore,"I-16/2, I-16",4.0,4.0,5.6 Marla,5 Marla Double Story House for Sale in I-16/2,25000000.0,5.6,I-16/2,I-16,4464285.71
islamabad,3.3 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",4.0,6.0,8 Marla,8 Marla ( 30 *60 in Block E ) Brand New Double Story House Available For Sale in Multi Gardens Islamabad.,33000000.0,8.0,MPCHS - Block E,MPCHS - Multi Gardens,4125000.0
islamabad,3 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",6.0,6.0,8 Marla,8 Marla ( 30 *60 in Block E ) Brand New Double Story House Available For Sale in Multi Gardens Islamabad.,30000000.0,8.0,MPCHS - Block E,MPCHS - Multi Gardens,3750000.0
islamabad,3.4 Crore,"Karakoram Greens, Gulberg Greens",2.0,2.0,6.2 Marla,"2 Bedroom Apartment for Sale Korakaram Heights, Gulberg Greens Islamabad",34000000.0,6.2,Karakoram Greens,Gulberg Greens,5483870.97
islamabad,1.85 Crore,"Gulberg Heights, Gulberg Greens",2.0,2.0,6 Marla,Gulberg Heights Islamabad 2 Bedroom luxury Apartment for Sale .,18500000.0,6.0,Gulberg Heights,Gulberg Greens,3083333.33
islamabad,6 Crore,"Skypark One, Gulberg Greens",3.0,3.0,12 Marla,Sky Park One Gulberg Greens | Luxury 3 Bedroom Apartment for Sale,60000000.0,12.0,Skypark One,Gulberg Greens,5000000.0
islamabad,2.5 Crore,"Gulberg Arena Mall, Gulberg Greens",2.0,3.0,7.3 Marla,2 Bed Luxury Apartment for Sale in Areena Mall Islamabad 1650 Sqft | 6th Floor | Prime Investment,25000000.0,7.3,Gulberg Arena Mall,Gulberg Greens,3424657.53
islamabad,3.5 Crore,"Askari Tower 4, DHA Defence Phase 5",3.0,3.0,10 Marla,"DHA 5, Askari Tower 4, 3 Bed Apartment For Sale",35000000.0,10.0,Askari Tower 4,DHA Defence Phase 5,3500000.0
islamabad,75 Crore,"E-7, Islamabad",9.0,6.0,1.6 Kanal,Luxury Modern Living | 800 Sq Yard House for Sale in E-7 Islamabad,750000000.0,32.0,E-7,Islamabad,23437500.0
islamabad,5.7 Crore,"G-13, Islamabad",6.0,7.0,7 Marla,30*60 7 Marla House For Sale In G-13 Islamabad,57000000.0,7.0,G-13,Islamabad,8142857.14
islamabad,13 Crore,"Gulberg Residencia - Block E, Gulberg Residencia",5.0,5.0,1 Kanal,"1 Kanal Furnished Designer Villa In Gulberg Residencia Islamabad 5 Bed, Solar, Open Basement & Unique Fresco Art",130000000.0,20.0,Gulberg Residencia - Block E,Gulberg Residencia,6500000.0
islamabad,11 Crore,"I-8, Islamabad",6.0,6.0,11 Marla,HOUSE AVAILABLE FOR SALE IN I-8 11 MARLA,110000000.0,11.0,I-8,Islamabad,10000000.0
islamabad,17 Crore,"I-8, Islamabad",6.0,7.0,1 Kanal,HOUSE AVAILABLE FOR SALE IN I-8,170000000.0,20.0,I-8,Islamabad,8500000.0
islamabad,12 Crore,"I-8, Islamabad",6.0,6.0,12 Marla,HOUSE AVAILABLE FOR SALE IN I-8,120000000.0,12.0,I-8,Islamabad,10000000.0
islamabad,18 Crore,"I-8, Islamabad",6.0,6.0,14.2 Marla,40 X 80 Brand New House FOR SALE I-8/2,180000000.0,14.2,I-8,Islamabad,12676056.34
islamabad,2.95 Crore,"I-11, Islamabad",4.0,4.0,4 Marla,BRAND NEW HOUSE AVAILABLE FOR SALE IN I-11,29500000.0,4.0,I-11,Islamabad,7375000.0
islamabad,4.75 Crore,"Top City 1, Islamabad",5.0,6.0,10 Marla,Top city Beautiful Marla House For Sale,47500000.0,10.0,Top City 1,Islamabad,4750000.0
islamabad,4.95 Crore,"Top City 1, Islamabad",6.0,6.0,10 Marla,Top City 10 Marla Designer House For Sale,49500000.0,10.0,Top City 1,Islamabad,4950000.0
islamabad,3.35 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",7.0,4.0,7 Marla,House Sized 7 Marla In Jinnah Gardens Phase 1,33500000.0,7.0,Jinnah Gardens Phase 1,Jinnah Gardens,4785714.29
islamabad,8.5 Crore,"Sukh Chayn Residence, F-10",3.0,4.0,9 Marla,Sukh chayn Residence F-10 Ultra Luxury Fully furnished 3 bedroom Type D Available For sale beautiful location,85000000.0,9.0,Sukh Chayn Residence,F-10,9444444.44
islamabad,3.8 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",6.0,5.0,8 Marla,Designer house corner,38000000.0,8.0,MPCHS - Block F,MPCHS - Multi Gardens,4750000.0
islamabad,5.4 Crore,"D-12/1, D-12",4.0,4.0,5 Marla,25*50 ( 5 Marla double story house prime location ),54000000.0,5.0,D-12/1,D-12,10800000.0
islamabad,2.5 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",4.0,6.0,5 Marla,5 Marla Brand New Corner House for Sale in Multi Gardens B-17 Islamabad Block F,25000000.0,5.0,MPCHS - Block F,MPCHS - Multi Gardens,5000000.0
islamabad,2.3 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",3.0,4.0,5 Marla,5 Marla ( 25*50 in Block F ) Brand New Double Storey House Available.,23000000.0,5.0,MPCHS - Block F,MPCHS - Multi Gardens,4600000.0
islamabad,3.75 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",3.0,5.0,8 Marla,8 Marla ( 30*60 Block E ) Single Unit Brand New Double Storey House Available. For Sale in Multi Gardens Islamabad,37500000.0,8.0,MPCHS - Block E,MPCHS - Multi Gardens,4687500.0
islamabad,72.45 Lakh,"Margalla View Housing Society, D-17",1.0,1.0,2.1 Marla,Ideal Flat Is Available For Sale In Islamabad,7245000.0,2.1,Margalla View Housing Society,D-17,3450000.0
islamabad,3.5 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",4.0,6.0,8 Marla,8 Marla ( 30 *60 in Block E ) Brand New Double Story House Available. For Sale in Multi Gardens Islamabad.,35000000.0,8.0,MPCHS - Block E,MPCHS - Multi Gardens,4375000.0
islamabad,1.8 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",4.0,4.0,5 Marla,"5 Marla Villa for Sale in Block F MPCHS Multi Gardens B-17, Islamabad",18000000.0,5.0,MPCHS - Block F,MPCHS - Multi Gardens,3600000.0
islamabad,6.75 Crore,"F-10 Markaz, F-10",3.0,2.0,8.7 Marla,3 Bed Apartment For Sale In F-10 Markaz Prime Location Ideal For Living .,67500000.0,8.7,F-10 Markaz,F-10,7758620.69
islamabad,3.3 Crore,"AJ Towers, Gulberg Greens - Block A",2.0,2.0,6.7 Marla,2 Bedroom Luxury Apartment For Sale In Gulberg Greens Islamabad AJ Tower,33000000.0,6.7,AJ Towers,Gulberg Greens - Block A,4925373.13
islamabad,2.9 Crore,"Faisal Town Phase 1, Faisal Town - F-18",5.0,5.0,5 Marla,Faisal Town Islamabad 5Marla Luxury House for sale available,29000000.0,5.0,Faisal Town Phase 1,Faisal Town - F-18,5800000.0
islamabad,39 Crore,"F-8, Islamabad",5.0,6.0,1.3 Kanal,Investor Alert F8 666 Syd Beautiful Build House Margalla Facing 5bed Drawing and dining TV Lounge Kitchen with Sqtr Front Open with Front Green Belt CDA Transfer,390000000.0,26.0,F-8,Islamabad,15000000.0
islamabad,30 Crore,"F-7, Islamabad",5.0,6.0,1 Kanal,F7 500 Syd Beautiful Build House Margalla Facing CDA Transfer 5bed Drawing and Dining TV Lounge Kitchen with Servant Quarter Near to Markaz and Main Road,300000000.0,20.0,F-7,Islamabad,15000000.0
islamabad,1.2 Crore,"Garden Residence, F-10/4",1.0,1.0,1.7 Marla,One Bed Hotel Suit Available At Main Isb Expressway In Imarat Downtown,12000000.0,1.7,Garden Residence,F-10/4,7058823.53
islamabad,1.2 Crore,"Sukh Chayn Residence, F-10",1.0,1.0,1.7 Marla,One Bed Hotel Suit Available At Main Road In Imarat Downtown,12000000.0,1.7,Sukh Chayn Residence,F-10,7058823.53
islamabad,25 Crore,"F-6, Islamabad",5.0,6.0,1.1 Kanal,"Investor Alert Prime Opportunity in F-6, Islamabad 533 sq. yards old demolishable house is available for sale in F-6, located in a prime Margalla-facing area near the main road.",250000000.0,22.0,F-6,Islamabad,11363636.36
islamabad,4.45 Crore,"I-11, Islamabad",4.0,5.0,6 Marla,BRAND NEW 6 MARLA HOUSE AVAILABLE FOR SALE IN I-11,44500000.0,6.0,I-11,Islamabad,7416666.67
islamabad,3.25 Crore,"I-11, Islamabad",4.0,5.0,4 Marla,BRAND NEW PARK FACING HOUSE AVAILABLE FOR SALE IN I- 11,32500000.0,4.0,I-11,Islamabad,8125000.0
islamabad,25 Crore,"I-8, Islamabad",9.0,7.0,1 Kanal,BRAND NEW HOUSE AVAILABLE FOR SALE IN I- 8,250000000.0,20.0,I-8,Islamabad,12500000.0
islamabad,4.8 Crore,"B-17, Islamabad",4.0,5.0,10.9 Marla,10 MARLEY BRAND NEW HOUSE FOR SALE IN MULTI GARDEN B-17 ISLAMABAD,48000000.0,10.9,B-17,Islamabad,4403669.72
islamabad,3.55 Crore,"B-17, Islamabad",4.0,5.0,8 Marla,Brand New House For Sale in Multi Garden B-17 Islamabad,35500000.0,8.0,B-17,Islamabad,4437500.0
islamabad,80 Lakh,"Ali Pur, Islamabad",2.0,3.0,5 Marla,New 5 Marla House Demand 85 Electricity water Registery intiqal 25 foot Gali hy Zahid khan 03105874793,8000000.0,5.0,Ali Pur,Islamabad,1600000.0
islamabad,80 Lakh,"E-11/4, E-11",2.0,2.0,4.5 Marla,flat available on investor rate,8000000.0,4.5,E-11/4,E-11,1777777.78
islamabad,75.2 Lakh,"H-13, Islamabad",1.0,1.0,2.1 Marla,Manal Heights H-13 Flat Is For Sale,7520000.0,2.1,H-13,Islamabad,3580952.38
islamabad,7.2 Crore,"Simly Dam Road, Islamabad",4.0,5.0,12 Kanal,Farmhouse Land For Sale On Simly Dam Road,72000000.0,240.0,Simly Dam Road,Islamabad,300000.0
islamabad,35 Crore,"Gulberg Residencia - Block A, Gulberg Residencia",10.0,6.0,5 Kanal,"Fully Furnished 5 Kanal Luxury Farmhouse For Sale Gulberg Greens Block A, Islamabad",350000000.0,100.0,Gulberg Residencia - Block A,Gulberg Residencia,3500000.0
islamabad,2.6 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",4.0,6.0,5 Marla,5 Marla Brand New Double Storey Double Unit House for Sale in Multi Gardens B-17 Islamabad Block F,26000000.0,5.0,MPCHS - Block F,MPCHS - Multi Gardens,5200000.0
islamabad,20 Crore,"I-8, Islamabad",9.0,6.0,1.2 Kanal,Affordable House Available For Sale In I-8,200000000.0,24.0,I-8,Islamabad,8333333.33
islamabad,1.5 Crore,"Zarkon Heights, G-15",2.0,2.0,4.8 Marla,2 Bed Apartment Available For Sale,15000000.0,4.8,Zarkon Heights,G-15,3125000.0
islamabad,33 Lakh,"D-17, Islamabad",1.0,1.0,2 Marla,1bed Flat For Sale In D-17/2 Islamabad,3300000.0,2.0,D-17,Islamabad,1650000.0
islamabad,85 Lakh,"D-17, Islamabad",3.0,3.0,5.8 Marla,3 Bed Flat For Sale In D17 Islamabad,8500000.0,5.8,D-17,Islamabad,1465517.24
islamabad,56 Lakh,"D-17, Islamabad",2.0,2.0,3.6 Marla,2Bed Flat For Sale In D-17 Islamabad,5600000.0,3.6,D-17,Islamabad,1555555.56
islamabad,54 Lakh,"D-17, Islamabad",2.0,2.0,4 Marla,"Fully residential 2 bed apartments available for Sale in, Tulips Apartments D-17 Islamabad",5400000.0,4.0,D-17,Islamabad,1350000.0
islamabad,1.5 Crore,"Gulberg Greens, Gulberg",2.0,3.0,3.8 Marla,2 Bed Urgent For Sale Fully Furnished Gulberg Green Diamond Mall,15000000.0,3.8,Gulberg Greens,Gulberg,3947368.42
islamabad,6.3 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,5.0,10 Marla,Designer House Top Class Construction Best For Living Direct Deal With Owner,63000000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,6300000.0
islamabad,2.7 Crore,"Bahria Enclave, Bahria Town",3.0,4.0,5 Marla,Luxury Brand New House Sector H Size 5 Marla Direct Deal with owner,27000000.0,5.0,Bahria Enclave,Bahria Town,5400000.0
islamabad,2.25 Crore,"Bahria Enclave - Sector H, Bahria Enclave",3.0,4.0,5 Marla,Sector H New House Available On Investor Rate Only 235 Lac,22500000.0,5.0,Bahria Enclave - Sector H,Bahria Enclave,4500000.0
islamabad,3.5 Crore,"Bahria Enclave - Sector I, Bahria Enclave",5.0,6.0,8 Marla,Bahria Enclave Sector I Bulevard Category Back Open House For,35000000.0,8.0,Bahria Enclave - Sector I,Bahria Enclave,4375000.0
islamabad,4.6 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,6.0,10 Marla,Brand New House Only 4 Core 60 lac Direct Deal with Owner,46000000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,4600000.0
islamabad,6.6 Crore,"DHA Phase 2 - Sector E, DHA Defence Phase 2",5.0,6.0,1 Kanal,Get Your One Kanal House on Installments in Prime Location Of DHA ISLAMABAD,66000000.0,20.0,DHA Phase 2 - Sector E,DHA Defence Phase 2,3300000.0
islamabad,10.49 Crore,"DHA Defence Phase 2, DHA Defence",10.0,6.0,1 Kanal,10 Bedroom | Double Gas Meters | Solar Installed | 1 Kanal Corner House For Sale,104900000.0,20.0,DHA Defence Phase 2,DHA Defence,5245000.0
islamabad,4 Crore,"Faisal Hills - Executive Block, Faisal Hills",6.0,6.0,10 Marla,Affordable House For Sale In Faisal Hills - Executive Block,40000000.0,10.0,Faisal Hills - Executive Block,Faisal Hills,4000000.0
islamabad,4.8 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5.0,6.0,10 Marla,Sector C1 10 Marla Brand New House Excellent Construction Quality Heighted Location House Available For Sale,48000000.0,10.0,Bahria Enclave - Sector C1,Bahria Enclave,4800000.0
islamabad,5.25 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",5.0,6.0,10 Marla,B-17 C1 Block 10 Marla Brand New Designer House Available For Sale,52500000.0,10.0,MPCHS - Block C1,MPCHS - Multi Gardens,5250000.0
islamabad,25 Crore,"I-8/3, I-8",9.0,7.0,1 Kanal,TRIPLE STOREY CORNER HOUSE FOR SALE,250000000.0,20.0,I-8/3,I-8,12500000.0
islamabad,2.29 Crore,"MPCHS - Multi Gardens, B-17",4.0,4.0,5 Marla,5 Marla (25*50) Double Unit House For Sale In Block F Mpchs Multi Garden B17 Islamabad,22900000.0,5.0,MPCHS - Multi Gardens,B-17,4580000.0
islamabad,4.25 Crore,"Zeta-1 Mall, GT Road",2.0,2.0,6.7 Marla,Lavish 2 Bed Apartment,42500000.0,6.7,Zeta-1 Mall,GT Road,6343283.58
islamabad,14 Crore,"DHA Defence Phase 2, DHA Defence",5.0,6.0,1 Kanal,Designer House For sale in Islamabad,140000000.0,20.0,DHA Defence Phase 2,DHA Defence,7000000.0
islamabad,1.45 Crore,"Al-Ghurair Giga - Block 16, Al-Ghurair Giga",3.0,3.0,5.1 Marla,"Al Ghuiar Giga Dha Phase 2 Overseas, Block 16, 3-Bedroom 3 Bathroom Tv Lounge Open Kitchen, Car Parking (Left 24) (Security 24) Water Filtration Family Park , Ground Floor , Beautiful Location Giga Mall",14500000.0,5.1,Al-Ghurair Giga - Block 16,Al-Ghurair Giga,2843137.25
islamabad,3.2 Crore,"Mumtaz City, Islamabad",6.0,6.0,8 Marla,Beautiful Designer Villa,32000000.0,8.0,Mumtaz City,Islamabad,4000000.0
islamabad,7.3 Crore,"Silver Oaks Apartments, F-10",3.0,3.0,9.3 Marla,Spacious Three Bedroom 2100 Square Feet With Bigger Terrace For Sale At Silver Oaks Apartments F-10 Islamabad,73000000.0,9.3,Silver Oaks Apartments,F-10,7849462.37
islamabad,12.75 Crore,"I-8/3, I-8",6.0,6.0,12 Marla,Book A 12 Marla House In I-8/3 For Sale,127500000.0,12.0,I-8/3,I-8,10625000.0
islamabad,17.5 Crore,"I-8, Islamabad",6.0,6.0,1.2 Kanal,600 Square Yards House In Stunning I-8 Is Available For Sale,175000000.0,24.0,I-8,Islamabad,7291666.67
