islamabad,9.9 Crore,"DHA Defence Phase 2, DHA Defence",6,6,1 Kanal,Stunning Double Unit Spanish Mansion Fully Furnished With Solar.
islamabad,13.75 Crore,"DHA Defence Phase 2, DHA Defence",6,6,1 Kanal,One Kanal Brand New Home For Sale In Dha II Islamabad
islamabad,6.25 Crore,"Top City 1 - Block A, Top City 1",7,6,1 Kanal,Corner 14 Marla House Up For sale In Top City 1 - Block A
islamabad,5.3 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",5,6,10 Marla,10 Marla Ultra Design HOUSE
islamabad,3.2 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",4,5,8 Marla,7 Marla Luxury House for Sale in B-17 C1 | Full House Tour
islamabad,35 Crore,"Gulberg Greens, Gulberg",9,7,5 Kanal,Luxurious Farm House For Sale
islamabad,3.75 Crore,"DHA Phase 1 - Sector F, DHA Defence Phase 1",3,4,11 Marla,11 Marla Defenes Villa Available For Sale
islamabad,1.8 Crore,"Top City 1, Islamabad",1,1,4.3 Marla,Top Luxury Apartments 1 Bed Available Forsale
islamabad,4.4 Crore,"Top City 1 - Block D, Top City 1",5,6,10 Marla,Beautiful Designer House Available For sale
islamabad,3.6 Crore,"D-17, Islamabad",6,6,9.3 Marla,Gorgeous 2100 Sq Feet House For Sale In D-17 Islamabad
islamabad,1.6 Crore,"The Royal Mall and Residency, Bahria Enclave",2,2,5.6 Marla,Bahria Enclave Sector C Royal Mall & Residency Two Bedroom Furnished Apartment For Sale Residential Building Close to Main Gate
islamabad,3.25 Crore,"Soan Garden - Block A, Soan Garden",3,4,12 Marla,12 MARLA SINGLE STOREY HOUSE FOR SALE | 0KM DISTANCE TO HIGHWAY
islamabad,4 Crore,"Soan Garden - Block B, Soan Garden",6,6,10 Marla,10 MARLA DOUBLE STOREY HOUSE FOR SALE IN B BLOCK | PRIME LOCATION
islamabad,35 Lakh,"Marwa Town, Islamabad",2,3,3 Marla,3 Marla House 35 Lack Registery Intiqal
islamabad,90 Lakh,"Faisal Hills - Block A, Faisal Hills",1,1,3.2 Marla,1 Bed Luxury Apartment Faisal Hills Near Faisal Hills ARC Monoment
islamabad,55.95 Lakh,"Faisal Hills - Executive Block, Faisal Hills",1,1,1.7 Marla,1 Bed Apartment For Sale In Executive Hillwalk Faisal Hills
islamabad,3.4 Crore,"Islamabad Highway, Islamabad",6,5,7 Marla,7 Marla Brand New House For Sale In Islamabad Jinnah Garden Nearby Islamabad Highway Pakistan
islamabad,2.28 Crore,"Faisal Hills - Block C, Faisal Hills",4,4,5 Marla,5 Marla Faisal Hills Block C House On Instalment
islamabad,2.4 Crore,"Islamabad Highway, Islamabad",5,5,5 Marla,5 Marla House For Sale In Islamabad Pakistan Jinnah Garden Beautiful House For Sale CDA Approved
islamabad,2.5 Crore,"I-14/1, I-14",4,5,5 Marla,5 Marla Brand New House
islamabad,3 Crore,"I-14/1, I-14",4,5,6 Marla,6marla Ideally Located House
islamabad,3.4 Crore,"G-13, Islamabad",5,5,4 Marla,2540 Sun Facing proper double unit House for Sale G-13/4
islamabad,4.3 Crore,"D-12/4, D-12",4,4,4 Marla,4 Marla Prime Location House For Sale
islamabad,2.8 Crore,"Bahria Enclave - Sector B1, Bahria Enclave",3,4,6 Marla,6 Marla Double Unit House With 2 Separate Kitchen Available For Sale In Sector B1
islamabad,4.95 Crore,"Top City 1 - Block D, Top City 1",5,6,10 Marla,"10 Marla Luxurious Brand New House Avialable For Sale, In Block-D, TopCity-1, Islamabad"
islamabad,14.5 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",11,6,1 Kanal,ONE KANAL MAIN DOUBLE ROAD MODREN HOUSE FOR SALE AT PRIME LOCATION
islamabad,5.5 Crore,"Bahria Enclave - Sector C1, Bahria Enclave",5,6,10 Marla,Brand New Designer House For Sale In Sector C1 A+Construction Main Boulevard Best Location For Living Bahria Enclave Islamabad
islamabad,3.75 Crore,"CBR Town, Islamabad",5,6,8 Marla,7 Marla Double Storey House Available For Sale In Cbr Town
islamabad,1.4 Arab,"F-6/2, F-6",11,7,5 Kanal,5 KANAL TOW SIDE OPEN DOUBLE STORY HOUSE F-6/2 ISLAMABAD
islamabad,2.7 Crore,"Jinnah Gardens, FECHS",4,7,5 Marla,CDA Approved | Lop Clear | 5 Marla Brand New House For Sale in Jinnah Garden
islamabad,4.6 Crore,"F-11, Islamabad",3,3,10.7 Marla,3 Bed Margalla View Flat For Sale In F11
islamabad,5.3 Crore,"Korang Town, Islamabad",3,3,1.2 Kanal,Avail Yourself A Great Prime Location 24 Marla House In Korang Town
islamabad,2.25 Crore,"Bahria Enclave - Sector N, Bahria Enclave",3,4,5 Marla,Sector N 5 Marla House For Sale
islamabad,16 Crore,"D-12/1, D-12",6,6,14 Marla,40*80 House Prime Location
islamabad,75 Lakh,"Marwa Town, Islamabad",2,2,5 Marla,5 Marla Grey Structure For Sale Registry Intiqal
islamabad,7.5 Crore,"Soan Garden - Block H, Soan Garden",8,6,1 Kanal,1 KANAL LUXURIS BRAND NEW DOUBLE UNIT HOUSE FOR SALE | 40Ft WIDE ROAD
islamabad,4.75 Crore,"Top City 1 - Block A, Top City 1",5,6,10 Marla,Buying A House In Islamabad?
islamabad,6.2 Crore,"Bahria Enclave - Sector A, Bahria Enclave",5,7,10 Marla,10 Marla Ultra Luxury House available for sale
islamabad,3 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",4,4,5 Marla,House For Grabs In 5 Marla Islamabad
islamabad,3.4 Crore,"G-13, Islamabad",5,5,4 Marla,2540 Sun Facing proper double unit House for Sale G-13/4
islamabad,2.5 Crore,"D-17, Islamabad",6,6,6 Marla,Pine Villas Phase 3 Double Unit For Sale
islamabad,1.3 Crore,"D-17, Islamabad",2,2,4.3 Marla,2 Bed Apartment For Sale In D17 Islamabad
islamabad,3.4 Crore,"G-13, Islamabad",4,4,4 Marla,2540 Proper Double Unit House for Sale Prime Location G-13/4
islamabad,2.6 Crore,"MPCHS - Block F, MPCHS - Multi Gardens",4,6,5 Marla,A+ Construction House 60 Feet Road Corner
islamabad,3.15 Crore,"MPCHS - Block C, MPCHS - Multi Gardens",4,6,8 Marla,Brand New Double Storey Top Notch Location
islamabad,4.4 Crore,"MPCHS - Block C, MPCHS - Multi Gardens",6,6,10 Marla,Slightly Used Corner Category House Solar System Installed
islamabad,3.65 Crore,"MPCHS - Block C, MPCHS - Multi Gardens",5,6,8 Marla,Top Notch Location 2nd To Main Double Road House For Sale
islamabad,9.1 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,1 Kanal Luxury House For Sale in DHA Phase 2 Islamabad
islamabad,1.4 Crore,"The Galleria, Bahria Enclave",3,3,7.5 Marla,The Galleria 3 Bed Apartment 1695 Square Feet Brand New on 3rd Floor Sun facing Available for Sale
islamabad,11 Crore,"D-12/3, D-12",7,7,8 Marla,8 Marla House For Sale In D-12/3
islamabad,2.35 Crore,"Faisal Town - F-18, Islamabad",4,4,5 Marla,5 Marla House Faisal Town For Sale
islamabad,14.5 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,"RAK PROPERTIES OFFERS 1 KANAL CORNER SINGLE UNIT HOUSE DHA PHASE 2, ISLAMABAD 14.50 CRORES DEMAND"
islamabad,40 Crore,"F-8, Islamabad",5,5,2 Kanal,1000 Sqyrds Corner House For Sale
islamabad,8.95 Crore,"G-9/1, G-9",5,4,14 Marla,G9/1 40/80 House Available For Sale CDA Transfer
islamabad,70.95 Lakh,"Margalla View Housing Society, D-17",,,2.1 Marla,473 Square Feet Flat For sale In Margalla View Housing Society Islamabad
islamabad,6.2 Crore,"D-17, Islamabad",8,6,1 Kanal,1 Kanal Double Storey With Basement House For Sale In D17 Islamabad
islamabad,3.45 Crore,"B-17, Islamabad",6,5,7 Marla,Luxury 07 Marla Double Road Designer House For Sale In B17
islamabad,2.3 Crore,"Mall of Imarat, Jinnah Gardens",1,1,4 Marla,899 Square Feet Flat For Sale In Mall Of Imarat Islamabad
islamabad,2.35 Crore,"Bahria Enclave - Sector N, Bahria Enclave",3,5,5 Marla,Sector N 5 Marla Brand New House Excellent Construction Quality Sun facing House Available for Sale
islamabad,65.8 Lakh,"H-13, Islamabad",,1,2.1 Marla,"Manal Heights Studio Apartments for Sale | Prime Location Near NUST University, Islamabad Ideal Investment Opportunity"
islamabad,1.45 Crore,"Multi Residencia & Orchards, Islamabad",3,3,5 Marla,5 Marla House In Multi Ochrard Residence Islamabad
islamabad,6.75 Crore,"G-13, Islamabad",4,5,7 Marla,G-13 30x60 Brand New Double Storey House Available
islamabad,50 Lakh,"H-13, Islamabad",1,1,1.9 Marla,Prime Location 1 Bed Flat For Sale In Sector H-13 Islamabad
islamabad,12.5 Crore,"G-13, Islamabad",6,6,14 Marla,G-13 40x80 Brand New Double Story House Available
islamabad,3.65 Crore,"MPCHS - Block C, MPCHS - Multi Gardens",5,6,8 Marla,Top Notch Location 2nd To Main Double Road House For Sale
islamabad,5.15 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",6,6,10 Marla,Brand New Double Storey House At 60ft Road
islamabad,1.35 Crore,"Ghauri Town Phase 4 C2, Ghauri Town",4,4,5 Marla,Gas Wala Ghar
islamabad,6.6 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Get Your One Kanal House on Installments in Prime Location Of DHA ISLAMABAD
islamabad,6.6 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Get Your One Kanal House on Installments in Prime Location Of DHA ISLAMABAD
islamabad,17.5 Crore,"F-10/4, F-10",5,5,1 Kanal,Newly Renovated House for Sale F-10/4 Islamabad Ideal Lovation
islamabad,2 Crore,"Smama Star Mall & Residency, Gulberg Greens",3,3,5.5 Marla,3 BHK FULLY FURNISHED APARTMENT | CORNER + MARGALLA FACING | 1236 sqft
islamabad,3.15 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",5,6,7 Marla,7 MARLA BRAND NEW DOUBLE UNIT HOUSE CDA LOP APPROVED PRIME LOCATION
islamabad,16 Crore,"DHA Defence Phase 5, DHA Defence",4,6,2.5 Kanal,Brand New House Available For Sale DHA 5
islamabad,20 Crore,"DHA Defence Phase 1, DHA Defence",10,6,2 Kanal,2 Kanal With Basement Height Location Owner Built House
islamabad,55 Crore,"F-7, Islamabad",11,7,1 Kanal,Brand New Luxury House For Sale In F7
islamabad,11.7 Crore,"D-12/4, D-12",6,6,10 Marla,Prime Location D-12/4 House Sized 10 Marla
islamabad,4 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",5,6,8 Marla,7 Marla Facing Park Brand New House For Sale
islamabad,1.3 Crore,"D-17, Islamabad",2,2,5.3 Marla,2 Bed Luxury Apartment For Sale In D-17/2 Islamabad
islamabad,4.35 Crore,"G-13, Islamabad",4,5,4.4 Marla,BRAND NEW DOUBLE STOREY LUXURY DESIGNER HOUSE FOR SALE IN IDEAL LOCATION OF ISLAMABAD
islamabad,1.1 Crore,"Al-Ghurair Giga, DHA Defence Phase 2",2,2,4.2 Marla,Elcielo B 2Bed Appartment Available For Sale
islamabad,2.95 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",4,5,8 Marla,Brand New Solid Constructed CDA LOP Clear House In Jinnah Garden Phase 1 Islamabad
islamabad,1.45 Crore,"Khudadad Heights, E-11/2",3,3,10 Marla,Buying A Flat In Khudadad Heights Islamabad?
islamabad,1.4 Crore,"The Galleria, Bahria Enclave",3,4,7.5 Marla,The Galleria 3 Bed Gold Category Apartment Semi Furnished 1695 Sq/Ft Sun Facing Available For Sale
islamabad,9 Crore,"G-11/1, G-11",3,3,14.2 Marla,3200 Square Feet House In G-11/1
islamabad,4.85 Crore,"Bani Gala, Islamabad",5,6,10 Marla,"Modern Spacious House For Sale In Bani Gala, Islamabad Ready To Move"
islamabad,2.95 Crore,"Soan Garden - Block H Extension, Soan Garden",5,6,6.7 Marla,6 MARLA DOUBLE Storey NEW HOUSE FOR SALE
islamabad,2.75 Crore,"Soan Garden, Islamabad",2,3,10 Marla,10 MARLA SINGLE STOREY HOUSE FOR SALE IN SOAN GARDEN HOUSING SOCIETY ISLAMABAD
islamabad,6 Crore,"G-15/1, G-15",,,14.2 Marla,House Available For Sale In G-15/1
islamabad,3.65 Crore,"Jinnah Gardens Phase 1, Jinnah Gardens",5,6,8 Marla,Brand New Double Story LOP Clear House For Sale Jinnah Garden Islamabad
islamabad,18 Crore,"E-11, Islamabad",9,6,1.1 Kanal,Brand New House Available For Sale On Extremely Prime Location With Closed End Street
islamabad,7.75 Crore,"DHA Defence Phase 2, DHA Defence",5,5,10 Marla,beautiful designer brand new house available for sale
islamabad,1.3 Crore,"Luxus Mall and Residency, Gulberg Greens - Block B",1,1,3.4 Marla,1 bed apartment for sale in luxus Mall
islamabad,2.7 Crore,"Bahria Enclave - Sector H, Bahria Enclave",3,4,5 Marla,5 Marla Brand new most elegant house for sale
islamabad,10.9 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Dha 2 One Kanal Brand New Designer House
islamabad,12.9 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Dha2 One Kanal Brand New Luxurious Designer House
islamabad,11.9 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Dha2 One Kanal Brand New Luxurious Designer House
islamabad,4.3 Crore,"Mumtaz City, Islamabad",6,6,9 Marla,Double Road Elegance with Easy Access & Open Views
islamabad,5.5 Crore,"Bahria Enclave - Sector C2, Bahria Enclave",5,7,10 Marla,"Luxurious Brand-New 10 Marla Designer House for Sale in Sector C2, Owner Build Best Location For Living Bahria Enclave Islamabad"
islamabad,4.1 Crore,"I-11/2, I-11",5,5,6 Marla,Brand New Double Story House Is Available For Sale
islamabad,2.5 Crore,"MPCHS - Block E, MPCHS - Multi Gardens",4,6,5 Marla,5 Marla Double Heighted Lobby Ultra Luxury Hybrid Unit House For Sale Block F Mpchs Multi Garden B17 Islamabad
islamabad,1.45 Crore,"Top City 1, Islamabad",2,2,5.5 Marla,2 Bed Fully Furnished Apartment For Sale
islamabad,11.9 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,1 Kanal Beautiful Designer House For Sale In DHA 2
islamabad,7.25 Crore,"Gulberg Residencia, Gulberg",4,5,10 Marla,"10 MARLA BRAND NEW DISINEER HOUSE FOR SALE IN GULBERG RESIDENCIA, I BLOCK GULBERG GREEN ISLAMABAD"
islamabad,35 Crore,"Gulberg Greens, Gulberg",6,7,4 Kanal,Well-constructed Farm House Available For sale In Gulberg Greens
islamabad,7.5 Crore,"DHA Defence Phase 2, DHA Defence",5,6,10 Marla,10 Marla Brand New House For Sale In Dha Phase 2
islamabad,77 Lakh,"Gulberg Greens, Gulberg",1,1,2.3 Marla,One Bedroom Apartment Brand New For Sale In Gulberg Green Islamabad
islamabad,5.8 Crore,"Gulberg Residencia - Block F, Gulberg Residencia",4,,7 Marla,House Of 7 Marla In Gulberg Residencia - Block F For sale
islamabad,12 Crore,"D-12/2, D-12",4,4,10.9 Marla,Corner
islamabad,2.8 Crore,"Mumtaz City, Islamabad",5,5,6 Marla,A Stunning House Is Up For Grabs In Mumtaz City
islamabad,13.25 Crore,"DHA Phase 2 - Sector F, DHA Defence Phase 2",6,6,1 Kanal,Brand New House Nearby GigaMall
islamabad,1.6 Crore,"MPCHS - Block A, MPCHS - Multi Gardens",3,3,6.1 Marla,Corner 1373 Square Feet Flat For sale Available In B-17
islamabad,5 Crore,"Bani Gala, Islamabad",6,6,16 Marla,Buy A Centrally Located 16 Marla House In Bani Gala
islamabad,1.7 Crore,"I-8/4, I-8",2,2,3 Marla,Beautiful Brand New Double Bed Apartment
islamabad,4.2 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",4,6,8 Marla,8 Marla Brand New House Available For Sale. In Faisal Town F-18 Block A Islamabad.
islamabad,2.9 Crore,"Mumtaz City - Ravi Block, Mumtaz City",6,6,6 Marla,Brand New. Beautiful. Built to Impress
islamabad,14.9 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,DHA 2 One Kanal Luxurious House With Swimming Pool
islamabad,4.5 Crore,"Top City 1 - Block A, Top City 1",6,6,10 Marla,Brand New. Beautiful. Reasonable House
islamabad,6.25 Crore,"G-15, Islamabad",6,6,12 Marla,12 Marla House For sale In G-15 G-15
islamabad,3.25 Crore,"G-15, Islamabad",4,5,7 Marla,In G-15 7 Marla House For sale
islamabad,58 Lakh,"G-15, Islamabad",2,2,2 Marla,Book A 2 Marla Flat In G-15
islamabad,80 Lakh,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",1,1,2.5 Marla,"1 Bed Apartment with luxury living Block A, Faisal Town."
islamabad,1.55 Crore,"Faisal Hills - Block A, Faisal Hills",2,2,5.5 Marla,"Own property 2bed 2bath, tv lounge, kitchen terrace"
islamabad,1.65 Crore,"Zarkon Heights, G-15",2,2,4.8 Marla,2 BED FOR SALE IN ZARKON HEIGHTS G15 ISLAMABAD
islamabad,1.9 Crore,"Zarkon Heights, G-15",2,2,5.5 Marla,2 BED FOR SALE IN ZARKON HEIGHTS G15 ISLAMABAD
islamabad,1.85 Crore,"Zarkon Heights, G-15",2,2,5.5 Marla,2 BED FOR SALE IN ZARKON HEIGHTS G15 ISLAMABD
islamabad,13.5 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Dha2 One Kanal Brand New Designer House
islamabad,75 Lakh,"Top City 1 - Kanwar Moiz Block, Top City 1",1,1,2.2 Marla,503 Square Feet Flat For sale Available In Top City 1
islamabad,3.15 Crore,"Faisal Town - F-18, Islamabad",5,6,5.6 Marla,5 Marla Luxury House For Sale
islamabad,18 Crore,"Multi Residencia & Orchards, Islamabad",5,6,5 Kanal,Exquisite 5 Kanal Luxury Newly Constructed Farmhouse In Multi Residencia & Orchards For Sale A Rare Gem Of Elegance & Serenity On 40 Min Drive From Centaurs
islamabad,1.15 Crore,"B-17, Islamabad",2,2,4.2 Marla,Brand New Apartment Available For Sale
islamabad,4 Crore,"Faisal Margalla City, B-17",6,6,5 Marla,Corner Designer 5 Marla House With Full Basement For Sale In FMC
islamabad,34 Crore,"F-10/4, F-10",5,6,2 Kanal,Cheap Price 2 Kanal specious House For Sale In F-10/4 Islamabad
islamabad,9.5 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",8,,1 Kanal,"Luxury Kanal House For Sale, In B-17 ISLAMABAD"
islamabad,4.3 Crore,"MPCHS - Block C1, MPCHS - Multi Gardens",4,5,8 Marla,"8 Marla Luxury House For Sale C/1 Block, Multi Gardens B-17 Islamabad"
islamabad,4 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",7,6,8 Marla,8 Marla Corner ( 30*60 In Block A ) Double Story House For Sale in Faisal Town Islamabad
islamabad,19 Crore,"F-10/1, F-10",6,7,1 Kanal,511 Sq Yards House Available For Sale In F-10\1
islamabad,25 Crore,"F-8/4, F-8",5,5,1 Kanal,F-8/4 Islamabad Livable House For Sale Size 500 Sq Yard .
islamabad,3.95 Crore,"Gulberg Residencia - Block L, Gulberg Residencia",5,6,7 Marla,7 marla brand new House for sale gulberg residencia islamabad Block L
islamabad,6 Crore,"Faisal Town Phase 1 - Block A, Faisal Town Phase 1",7,6,10 Marla,10 Marla Royal Classical Design House For Sale Faisal Town Block -A
islamabad,50 Crore,"F-7, Islamabad",7,7,1.2 Kanal,Investor Alert F7 622 Syd Corner Beautiful Build House Main Location 7bed Fully Furnished Sides Green Belt CDA and Park One Side Full Margalla View
islamabad,2.5 Crore,"Faisal Hills - Executive Block, Faisal Hills",3,4,5 Marla,House Of 5 Marla Is Available In Contemporary Neighborhood Of Faisal Hills
islamabad,38.5 Crore,"F-6, Islamabad",5,6,1.3 Kanal,Investor Alert F6 666 Syd Good Location House Margalla View Facing with 5 Bedrooms Drawing and Dining 2 TV Lounges 2 Servant Quarters
islamabad,8.5 Crore,"Mall of Islamabad, Blue Area",2,3,8.2 Marla,2 Bed Apartment 1850 Square Feet in the Mall of Islamabad on 17th Floor Sunfacing Available for Sale
islamabad,5.35 Crore,"MPCHS - Block B Extension 1, MPCHS - Multi Gardens",5,6,10 Marla,Beautifully Constructed House Is Available For sale In MPCHS - Block B Extension 1
islamabad,12 Crore,"MPCHS - Block A, MPCHS - Multi Gardens",5,6,1 Kanal,Perfect 1 Kanal House In MPCHS - Block A For sale
islamabad,1.75 Crore,"Cube Apartments, Bahria Enclave",2,3,6.9 Marla,Bahria Enclave 2 Bed Cube Apartment Brand New 6th Floor Sunfacing 1558 sq feet Circulation and Inner Parking Charges paid Available for Sale
islamabad,1.9 Crore,"Ghauri Garden, Ghauri Town",5,6,5 Marla,5 Marla Corner Double Storey House For Sale Ghouri Garden Lehtrar Road Islamabad Best Location Near Commercial Street Size 30 Feet
islamabad,4.65 Crore,"Gulberg Residencia - Block C, Gulberg Residencia",5,6,7 Marla,Beautiful 7 Marla Double Storey House for Sale in Gulberg Residencia Block C
islamabad,1.25 Crore,"Cube Apartments, Bahria Enclave",1,2,4.9 Marla,Bahria Enclave 1 Bed Cube Apartment Brand New 7th Floor Sunfacing 1100 sq feet Possession Utility Circulation and Parking Charges paid Available for Sale
islamabad,1.1 Crore,"Cube Apartments, Bahria Enclave",1,2,4.7 Marla,Corner Apartment Front Facing Margalla Hills View Apartment For Sale
islamabad,11.5 Crore,"DHA Defence Phase 2, DHA Defence",5,6,1 Kanal,Modern 1 Kanal Luxury House Near Islamabad Highway In DHA Islamabad
islamabad,11 Crore,"D-12/1, D-12",6,6,10 Marla,On Excellent Location 10 Marla House For sale In Beautiful D-12/1
islamabad,1.5 Crore,"Bani Gala, Islamabad",3,3,5 Marla,5 Marla Brand New House For Sale In Bani Gala Islamabad
islamabad,5.35 Crore,"MPCHS - Block B Extension 1, MPCHS - Multi Gardens",5,6,10 Marla,"10 Marla Luxury Fully Loaded House for Sale in B-17, B-1 Block (Prime Location | Sun_facing)"
islamabad,1.85 Crore,"Smama Star Mall & Residency, Gulberg Greens",3,4,5.5 Marla,3 Bedroom Furnished Apartment For Sale In Samama Star Mall & Residency
islamabad,3.4 Crore,"Gulshan-e-Sehat 2 - Block F, Gulshan-e-Sehat 2",7,6,10 Marla,Brand New House For Sale.
islamabad,25 Crore,"F-8, Islamabad",5,6,1 Kanal,A Dream Home In Islamabad Elite F-8 Sector
islamabad,45 Crore,"F-6, Islamabad",5,6,2.1 Kanal,Investor Alert F6 Margalla View 1066 Sqyd Old House For Sale Near To Main Road
islamabad,32 Crore,"F-8, Islamabad",5,6,1.8 Kanal,Best Opportunity for Investment | House is for Sale
islamabad,2.9 Crore,"Faisal Town - F-18, Islamabad",4,5,5 Marla,5 Marla Designer House For Sale
islamabad,5.35 Crore,"Eighteen, Kashmir Highway",4,5,10 Marla,Exclusive 10 Marla Villa | Eighteen Islamabad | High ROI
islamabad,1.5 Crore,"Ataas Heights II, Bahria Enclave - Sector H",3,3,5.5 Marla,"Brand New Spacious 3 Bed Apartment For Sale In Atta Heights, Bahria Enclave Islamabad"
islamabad,11.5 Crore,"Gulberg Residencia - Block E, Gulberg Residencia",6,7,1 Kanal,1 Kanal House For Sale
islamabad,3.25 Crore,"I-10, Islamabad",4,3,6 Marla,House For Sale I-10
islamabad,14 Crore,"MPCHS - Block B Extension 1, MPCHS - Multi Gardens",8,,1 Kanal,1kanal Main Double road corner luxury house For sale multi garden B 17 islamabad
islamabad,4.12 Crore,"Zeta-1 Mall, GT Road",2,2,6.6 Marla,2 Bed Furnished Flat
islamabad,4.2 Crore,"Zeta-1 Mall, GT Road",2,2,6.7 Marla,Apartment For Sale
islamabad,4.85 Crore,"Top City 1 - Block A, Top City 1",5,5,10 Marla,A House Of 10 Marla In Islamabad
